Domain,Receive Time,Serial #,Type,Threat/Content Type,Config Version,Generate Time,Source address,Destination address,NAT Source IP,NAT Destination IP,Rule,Source User,Destination User,Application,Virtual System,Source Zone,Destination Zone,Inbound Interface,Outbound Interface,Log Action,Time Logged,Session ID,Repeat Count,Source Port,Destination Port,NAT Source Port,NAT Destination Port,Flags,IP Protocol,Action,URL/Filename,Threat/Content Name,Category,Severity,Direction,Sequence Number,Action Flags,Source Country,Destination Country,cpadding,contenttype,pcap_id,filedigest,cloud,url_idx,user_agent,filetype,xff,referer,sender,subject,recipient,reportid,DG Hierarchy Level 1,DG Hierarchy Level 2,DG Hierarchy Level 3,DG Hierarchy Level 4,Virtual System Name,Device Name,file_url,Source VM UUID,Destination VM UUID,http_method,Tunnel ID/IMSI,Monitor Tag/IMEI,Parent Session ID,Parent Session Start Time,Tunnel,thr_category,contentver,sig_flags,SCTP Association ID,Payload Protocol ID,http_headers,URL Category List,UUID for rule,HTTP/2 Connection,dynusergroup_name,XFF address,Source Device Category,Source Device Profile,Source Device Model,Source Device Vendor,Source Device OS Family,Source Device OS Version,Source Hostname,Source Mac Address,Destination Device Category,Destination Device Profile,Destination Device Model,Destination Device Vendor,Destination Device OS Family,Destination Device OS Version,Destination Hostname,Destination Mac Address,Container ID,POD Namespace,POD Name,Source External Dynamic List,Destination External Dynamic List,Host ID,Serial Number,domain_edl,Source Dynamic Address Group,Destination Dynamic Address Group,partial_hash,Timestamp,,,
1,2021-04-20 17:10:58,12801044041,THREAT,spyware,2560,2021-04-20 17:10:58,172.31.99.248,52.114.20.14,,,rule1,,,ssl,vsys1,AdminNet_To_Core_Router,AdminNet,ethernet1/4,ethernet1/3,,2021-04-20 17:10:58,51909,1,61755,443,0,0,0x80003400,tcp,alert,v10.events.data.microsoft.com/,Suspicious TLS Evasion Found(14978),computer-and-internet-info,informational,client-to-server,21229835,0x2000000000000000,172.16.0.0-172.31.255.255,Australia,0,,1.21E+18,,,0,,,,,,,,0,0,0,0,0,,CTS-MY-CTS-HCR,,,,,0,,0,,N/A,spyware,AppThreat-8397-6642,0x0,0,4294967295,,,65cf9b30-33a9-4870-9128-05276b07df04,0,,0.0.0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2021-04-20T17:10:58.913+08:00,,,
1,2021-04-20 17:10:58,12801044041,THREAT,spyware,2560,2021-04-20 17:10:58,172.31.99.248,52.114.20.14,202.129.165.66,52.114.20.14,rule1,,,ssl,vsys1,CR_LAN,Real_Internet,ethernet1/2,ethernet1/1,,2021-04-20 17:10:58,58288,1,61755,443,56617,443,0x80403400,tcp,alert,v10.events.data.microsoft.com/,Suspicious TLS Evasion Found(14978),computer-and-internet-info,informational,client-to-server,21229834,0x2000000000000000,172.16.0.0-172.31.255.255,Australia,0,,1.21E+18,,,0,,,,,,,,0,0,0,0,0,,CTS-MY-CTS-HCR,,,,,0,,0,,N/A,spyware,AppThreat-8397-6642,0x0,0,4294967295,,,65cf9b30-33a9-4870-9128-05276b07df04,0,,0.0.0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2021-04-20T17:10:58.912+08:00,,,
1,2021-04-20 17:02:06,12801044041,THREAT,spyware,2560,2021-04-20 17:02:06,172.31.99.248,52.114.74.43,202.129.165.66,52.114.74.43,rule1,,,ssl,vsys1,CR_LAN,Real_Internet,ethernet1/2,ethernet1/1,,2021-04-20 17:02:06,52475,1,61648,443,43406,443,0x80403400,tcp,alert,v10.events.data.microsoft.com/,Suspicious TLS Evasion Found(14978),computer-and-internet-info,informational,client-to-server,21229538,0x2000000000000000,172.16.0.0-172.31.255.255,Netherlands,0,,1.21E+18,,,0,,,,,,,,0,0,0,0,0,,CTS-MY-CTS-HCR,,,,,0,,0,,N/A,spyware,AppThreat-8397-6642,0x0,0,4294967295,,,65cf9b30-33a9-4870-9128-05276b07df04,0,,0.0.0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2021-04-20T17:02:07.756+08:00,,,
1,2021-04-20 17:02:06,12801044041,THREAT,spyware,2560,2021-04-20 17:02:06,172.31.99.248,52.114.74.43,,,rule1,,,ssl,vsys1,AdminNet_To_Core_Router,AdminNet,ethernet1/4,ethernet1/3,,2021-04-20 17:02:06,62318,1,61648,443,0,0,0x80003400,tcp,alert,v10.events.data.microsoft.com/,Suspicious TLS Evasion Found(14978),computer-and-internet-info,informational,client-to-server,21229537,0x2000000000000000,172.16.0.0-172.31.255.255,Netherlands,0,,1.21E+18,,,0,,,,,,,,0,0,0,0,0,,CTS-MY-CTS-HCR,,,,,0,,0,,N/A,spyware,AppThreat-8397-6642,0x0,0,4294967295,,,65cf9b30-33a9-4870-9128-05276b07df04,0,,0.0.0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2021-04-20T17:02:07.582+08:00,,,
1,2021-04-20 17:02:06,12801044041,THREAT,spyware,2560,2021-04-20 17:02:06,172.31.99.248,52.114.74.43,,,rule1,,,ssl,vsys1,AdminNet_To_Core_Router,AdminNet,ethernet1/4,ethernet1/3,,2021-04-20 17:02:06,54739,1,61647,443,0,0,0x80003400,tcp,alert,v10.events.data.microsoft.com/,Suspicious TLS Evasion Found(14978),computer-and-internet-info,informational,client-to-server,21229536,0x2000000000000000,172.16.0.0-172.31.255.255,Netherlands,0,,1.21E+18,,,0,,,,,,,,0,0,0,0,0,,CTS-MY-CTS-HCR,,,,,0,,0,,N/A,spyware,AppThreat-8397-6642,0x0,0,4294967295,,,65cf9b30-33a9-4870-9128-05276b07df04,0,,0.0.0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2021-04-20T17:02:07.237+08:00,,,
1,2021-04-20 17:02:06,12801044041,THREAT,spyware,2560,2021-04-20 17:02:06,172.31.99.248,52.114.74.43,202.129.165.66,52.114.74.43,rule1,,,ssl,vsys1,CR_LAN,Real_Internet,ethernet1/2,ethernet1/1,,2021-04-20 17:02:06,21236,1,61647,443,30349,443,0x80403400,tcp,alert,v10.events.data.microsoft.com/,Suspicious TLS Evasion Found(14978),computer-and-internet-info,informational,client-to-server,21229535,0x2000000000000000,172.16.0.0-172.31.255.255,Netherlands,0,,1.21E+18,,,0,,,,,,,,0,0,0,0,0,,CTS-MY-CTS-HCR,,,,,0,,0,,N/A,spyware,AppThreat-8397-6642,0x0,0,4294967295,,,65cf9b30-33a9-4870-9128-05276b07df04,0,,0.0.0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2021-04-20T17:02:07.237+08:00,,,
1,2021-04-20 16:13:41,12801044041,THREAT,spyware,2560,2021-04-20 16:13:41,172.31.99.248,23.56.162.38,,,rule1,,,web-browsing,vsys1,AdminNet_To_Core_Router,AdminNet,ethernet1/4,ethernet1/3,,2021-04-20 16:13:41,2685,1,61283,80,0,0,0x80003000,tcp,alert,tile-service.weather.microsoft.com/en-GB/livetile/preinstall?region=SG&appid=C98EA5B0842DBB9405BBF071E1DA76512D21FE36&FORM=Threshold,Suspicious HTTP Evasion Found(14984),computer-and-internet-info,informational,client-to-server,21228174,0x2000000000000000,172.16.0.0-172.31.255.255,Hong Kong,0,,1.21E+18,,,1,,,,,,,,0,0,0,0,0,,CTS-MY-CTS-HCR,,,,,0,,0,,N/A,spyware,AppThreat-8397-6642,0x0,0,4294967295,,,65cf9b30-33a9-4870-9128-05276b07df04,0,,0.0.0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2021-04-20T16:13:41.986+08:00,,,
1,2021-04-20 16:13:41,12801044041,THREAT,spyware,2560,2021-04-20 16:13:41,172.31.99.248,23.56.162.38,202.129.165.66,23.56.162.38,rule1,,,web-browsing,vsys1,CR_LAN,Real_Internet,ethernet1/2,ethernet1/1,,2021-04-20 16:13:41,62042,1,61283,80,33375,80,0x80403000,tcp,alert,tile-service.weather.microsoft.com/en-GB/livetile/preinstall?region=SG&appid=C98EA5B0842DBB9405BBF071E1DA76512D21FE36&FORM=Threshold,Suspicious HTTP Evasion Found(14984),computer-and-internet-info,informational,client-to-server,21228173,0x2000000000000000,172.16.0.0-172.31.255.255,Hong Kong,0,,1.21E+18,,,1,,,,,,,,0,0,0,0,0,,CTS-MY-CTS-HCR,,,,,0,,0,,N/A,spyware,AppThreat-8397-6642,0x0,0,4294967295,,,65cf9b30-33a9-4870-9128-05276b07df04,0,,0.0.0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2021-04-20T16:13:41.986+08:00,,,
1,2021-04-20 16:13:05,12801044041,THREAT,spyware,2560,2021-04-20 16:13:05,192.168.143.10,52.114.76.35,202.129.165.66,52.114.76.35,rule1,anonymizedUser,,ssl,vsys1,VPN-Zone,Real_Internet,tunnel.10,ethernet1/1,,2021-04-20 16:13:05,30643,1,14372,443,14393,443,0x80403400,tcp,alert,v10.events.data.microsoft.com/,Suspicious TLS Evasion Found(14978),computer-and-internet-info,informational,client-to-server,21228155,0x2000000000000000,192.168.0.0-192.168.255.255,Ireland,0,,1.21E+18,,,0,,,,,,,,0,0,0,0,0,,CTS-MY-CTS-HCR,,,,,0,,0,,N/A,spyware,AppThreat-8397-6642,0x0,0,4294967295,,,65cf9b30-33a9-4870-9128-05276b07df04,0,,0.0.0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2021-04-20T16:13:05.591+08:00,,,
1,2021-04-20 16:13:00,12801044041,THREAT,spyware,2560,2021-04-20 16:13:00,192.168.143.10,52.114.76.35,202.129.165.66,52.114.76.35,rule1,anonymizedUser,,ssl,vsys1,VPN-Zone,Real_Internet,tunnel.10,ethernet1/1,,2021-04-20 16:13:00,31207,1,14370,443,54236,443,0x80403400,tcp,alert,v10.events.data.microsoft.com/,Suspicious TLS Evasion Found(14978),computer-and-internet-info,informational,client-to-server,21228154,0x2000000000000000,192.168.0.0-192.168.255.255,Ireland,0,,1.21E+18,,,0,,,,,,,,0,0,0,0,0,,CTS-MY-CTS-HCR,,,,,0,,0,,N/A,spyware,AppThreat-8397-6642,0x0,0,4294967295,,,65cf9b30-33a9-4870-9128-05276b07df04,0,,0.0.0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2021-04-20T16:13:00.858+08:00,,,
1,2021-04-20 16:07:29,12801044041,THREAT,spyware,2560,2021-04-20 16:07:29,192.168.143.10,52.114.158.91,202.129.165.66,52.114.158.91,rule1,anonymizedUser,,ssl,vsys1,VPN-Zone,Real_Internet,tunnel.10,ethernet1/1,,2021-04-20 16:07:29,24395,1,14339,443,7365,443,0x80403400,tcp,alert,v10.events.data.microsoft.com/,Suspicious TLS Evasion Found(14978),computer-and-internet-info,informational,client-to-server,21227939,0x2000000000000000,192.168.0.0-192.168.255.255,United States,0,,1.21E+18,,,0,,,,,,,,0,0,0,0,0,,CTS-MY-CTS-HCR,,,,,0,,0,,N/A,spyware,AppThreat-8397-6642,0x0,0,4294967295,,,65cf9b30-33a9-4870-9128-05276b07df04,0,,0.0.0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2021-04-20T16:07:29.581+08:00,,,
1,2021-04-20 16:04:44,12801044041,THREAT,spyware,2560,2021-04-20 16:04:44,192.168.143.10,52.170.57.27,202.129.165.66,52.170.57.27,rule1,anonymizedUser,,ssl,vsys1,VPN-Zone,Real_Internet,tunnel.10,ethernet1/1,,2021-04-20 16:04:44,28254,1,14327,443,25781,443,0x80403400,tcp,alert,v10.events.data.microsoft.com/,Suspicious TLS Evasion Found(14978),computer-and-internet-info,informational,client-to-server,21227871,0x2000000000000000,192.168.0.0-192.168.255.255,United States,0,,1.21E+18,,,0,,,,,,,,0,0,0,0,0,,CTS-MY-CTS-HCR,,,,,0,,0,,N/A,spyware,AppThreat-8397-6642,0x0,0,4294967295,,,65cf9b30-33a9-4870-9128-05276b07df04,0,,0.0.0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2021-04-20T16:04:44.906+08:00,,,
1,2021-04-20 16:00:25,12801044041,THREAT,spyware,2560,2021-04-20 16:00:25,192.168.143.10,52.109.76.31,202.129.165.66,52.109.76.31,rule1,anonymizedUser,,ssl,vsys1,VPN-Zone,Real_Internet,tunnel.10,ethernet1/1,,2021-04-20 16:00:25,23361,1,14315,443,36068,443,0x80403400,tcp,alert,nexusrules.officeapps.live.com/,Suspicious TLS Evasion Found(14978),computer-and-internet-info,informational,client-to-server,21227788,0x2000000000000000,192.168.0.0-192.168.255.255,Ireland,0,,1.21E+18,,,0,,,,,,,,0,0,0,0,0,,CTS-MY-CTS-HCR,,,,,0,,0,,N/A,spyware,AppThreat-8397-6642,0x0,0,4294967295,,,65cf9b30-33a9-4870-9128-05276b07df04,0,,0.0.0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2021-04-20T16:00:26.392+08:00,,,
1,2021-04-20 15:59:34,12801044041,THREAT,spyware,2560,2021-04-20 15:59:34,192.168.143.10,52.109.76.31,202.129.165.66,52.109.76.31,rule1,anonymizedUser,,ssl,vsys1,VPN-Zone,Real_Internet,tunnel.10,ethernet1/1,,2021-04-20 15:59:34,62881,1,14311,443,14528,443,0x80403400,tcp,alert,nexusrules.officeapps.live.com/,Suspicious TLS Evasion Found(14978),computer-and-internet-info,informational,client-to-server,21227757,0x2000000000000000,192.168.0.0-192.168.255.255,Ireland,0,,1.21E+18,,,0,,,,,,,,0,0,0,0,0,,CTS-MY-CTS-HCR,,,,,0,,0,,N/A,spyware,AppThreat-8397-6642,0x0,0,4294967295,,,65cf9b30-33a9-4870-9128-05276b07df04,0,,0.0.0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2021-04-20T15:59:34.665+08:00,,,
1,2021-04-20 15:58:44,12801044041,THREAT,spyware,2560,2021-04-20 15:58:44,192.168.143.10,52.109.76.31,202.129.165.66,52.109.76.31,rule1,anonymizedUser,,ssl,vsys1,VPN-Zone,Real_Internet,tunnel.10,ethernet1/1,,2021-04-20 15:58:44,8265,1,14306,443,24148,443,0x80403400,tcp,alert,nexusrules.officeapps.live.com/,Suspicious TLS Evasion Found(14978),computer-and-internet-info,informational,client-to-server,21227739,0x2000000000000000,192.168.0.0-192.168.255.255,Ireland,0,,1.21E+18,,,0,,,,,,,,0,0,0,0,0,,CTS-MY-CTS-HCR,,,,,0,,0,,N/A,spyware,AppThreat-8397-6642,0x0,0,4294967295,,,65cf9b30-33a9-4870-9128-05276b07df04,0,,0.0.0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2021-04-20T15:58:45.416+08:00,,,
1,2021-04-20 15:54:50,12801044041,THREAT,spyware,2560,2021-04-20 15:54:50,172.31.99.248,172.217.194.95,,,rule1,,,google-base,vsys1,AdminNet_To_Core_Router,AdminNet,ethernet1/4,ethernet1/3,,2021-04-20 15:54:50,9330,1,61156,443,0,0,0x80003400,tcp,alert,safebrowsing.googleapis.com/,Suspicious TLS Evasion Found(14978),computer-and-internet-info,informational,client-to-server,21227659,0x2000000000000000,172.16.0.0-172.31.255.255,United States,0,,1.21E+18,,,0,,,,,,,,0,0,0,0,0,,CTS-MY-CTS-HCR,,,,,0,,0,,N/A,spyware,AppThreat-8397-6642,0x0,0,4294967295,,,65cf9b30-33a9-4870-9128-05276b07df04,0,,0.0.0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2021-04-20T15:54:50.643+08:00,,,
1,2021-04-20 15:54:50,12801044041,THREAT,spyware,2560,2021-04-20 15:54:50,172.31.99.248,172.217.194.95,202.129.165.66,172.217.194.95,rule1,,,google-base,vsys1,CR_LAN,Real_Internet,ethernet1/2,ethernet1/1,,2021-04-20 15:54:50,22910,1,61156,443,40518,443,0x80403400,tcp,alert,safebrowsing.googleapis.com/,Suspicious TLS Evasion Found(14978),computer-and-internet-info,informational,client-to-server,21227658,0x2000000000000000,172.16.0.0-172.31.255.255,United States,0,,1.21E+18,,,0,,,,,,,,0,0,0,0,0,,CTS-MY-CTS-HCR,,,,,0,,0,,N/A,spyware,AppThreat-8397-6642,0x0,0,4294967295,,,65cf9b30-33a9-4870-9128-05276b07df04,0,,0.0.0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2021-04-20T15:54:50.643+08:00,,,
1,2021-04-20 15:52:32,12801044041,THREAT,spyware,2560,2021-04-20 15:52:32,172.31.99.248,52.114.76.37,,,rule1,,,ssl,vsys1,AdminNet_To_Core_Router,AdminNet,ethernet1/4,ethernet1/3,,2021-04-20 15:52:32,12705,1,61090,443,0,0,0x80003400,tcp,alert,v10.events.data.microsoft.com/,Suspicious TLS Evasion Found(14978),computer-and-internet-info,informational,client-to-server,21227482,0x2000000000000000,172.16.0.0-172.31.255.255,Ireland,0,,1.21E+18,,,0,,,,,,,,0,0,0,0,0,,CTS-MY-CTS-HCR,,,,,0,,0,,N/A,spyware,AppThreat-8397-6642,0x0,0,4294967295,,,65cf9b30-33a9-4870-9128-05276b07df04,0,,0.0.0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2021-04-20T15:52:33.036+08:00,,,
1,2021-04-20 15:52:32,12801044041,THREAT,spyware,2560,2021-04-20 15:52:32,172.31.99.248,52.114.76.37,202.129.165.66,52.114.76.37,rule1,,,ssl,vsys1,CR_LAN,Real_Internet,ethernet1/2,ethernet1/1,,2021-04-20 15:52:32,14097,1,61090,443,18794,443,0x80403400,tcp,alert,v10.events.data.microsoft.com/,Suspicious TLS Evasion Found(14978),computer-and-internet-info,informational,client-to-server,21227481,0x2000000000000000,172.16.0.0-172.31.255.255,Ireland,0,,1.21E+18,,,0,,,,,,,,0,0,0,0,0,,CTS-MY-CTS-HCR,,,,,0,,0,,N/A,spyware,AppThreat-8397-6642,0x0,0,4294967295,,,65cf9b30-33a9-4870-9128-05276b07df04,0,,0.0.0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2021-04-20T15:52:33.036+08:00,,,
1,2021-04-20 15:38:52,12801044041,THREAT,spyware,2560,2021-04-20 15:38:52,192.168.143.10,52.109.76.36,202.129.165.66,52.109.76.36,rule1,anonymizedUser,,ssl,vsys1,VPN-Zone,Real_Internet,tunnel.10,ethernet1/1,,2021-04-20 15:38:52,5650,1,14190,443,46980,443,0x80403400,tcp,alert,nexus.officeapps.live.com/,Suspicious TLS Evasion Found(14978),computer-and-internet-info,informational,client-to-server,21226950,0x2000000000000000,192.168.0.0-192.168.255.255,Ireland,0,,1.21E+18,,,0,,,,,,,,0,0,0,0,0,,CTS-MY-CTS-HCR,,,,,0,,0,,N/A,spyware,AppThreat-8397-6642,0x0,0,4294967295,,,65cf9b30-33a9-4870-9128-05276b07df04,0,,0.0.0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2021-04-20T15:38:52.447+08:00,,,
1,2021-04-20 15:38:41,12801044041,THREAT,spyware,2560,2021-04-20 15:38:41,192.168.143.10,52.184.216.246,202.129.165.66,52.184.216.246,rule1,anonymizedUser,,ssl,vsys1,VPN-Zone,Real_Internet,tunnel.10,ethernet1/1,,2021-04-20 15:38:41,10601,1,14183,443,8660,443,0x80403400,tcp,alert,geo.prod.do.dsp.mp.microsoft.com/,Suspicious TLS Evasion Found(14978),computer-and-internet-info,informational,client-to-server,21226942,0x2000000000000000,192.168.0.0-192.168.255.255,United States,0,,1.21E+18,,,0,,,,,,,,0,0,0,0,0,,CTS-MY-CTS-HCR,,,,,0,,0,,N/A,spyware,AppThreat-8397-6642,0x0,0,4294967295,,,65cf9b30-33a9-4870-9128-05276b07df04,0,,0.0.0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2021-04-20T15:38:41.911+08:00,,,
1,2021-04-20 15:38:23,12801044041,THREAT,spyware,2560,2021-04-20 15:38:23,192.168.143.10,40.78.128.150,202.129.165.66,40.78.128.150,rule1,anonymizedUser,,ssl,vsys1,VPN-Zone,Real_Internet,tunnel.10,ethernet1/1,,2021-04-20 15:38:23,16882,1,14180,443,9415,443,0x80403400,tcp,alert,mobile.pipe.aria.microsoft.com/,Suspicious TLS Evasion Found(14978),computer-and-internet-info,informational,client-to-server,21226936,0x2000000000000000,192.168.0.0-192.168.255.255,United States,0,,1.21E+18,,,0,,,,,,,,0,0,0,0,0,,CTS-MY-CTS-HCR,,,,,0,,0,,N/A,spyware,AppThreat-8397-6642,0x0,0,4294967295,,,65cf9b30-33a9-4870-9128-05276b07df04,0,,0.0.0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2021-04-20T15:38:24.766+08:00,,,
1,2021-04-20 15:38:17,12801044041,THREAT,spyware,2560,2021-04-20 15:38:17,192.168.143.10,40.78.128.150,202.129.165.66,40.78.128.150,rule1,anonymizedUser,,ssl,vsys1,VPN-Zone,Real_Internet,tunnel.10,ethernet1/1,,2021-04-20 15:38:17,12425,1,14179,443,37995,443,0x80403400,tcp,alert,mobile.pipe.aria.microsoft.com/,Suspicious TLS Evasion Found(14978),computer-and-internet-info,informational,client-to-server,21226933,0x2000000000000000,192.168.0.0-192.168.255.255,United States,0,,1.21E+18,,,0,,,,,,,,0,0,0,0,0,,CTS-MY-CTS-HCR,,,,,0,,0,,N/A,spyware,AppThreat-8397-6642,0x0,0,4294967295,,,65cf9b30-33a9-4870-9128-05276b07df04,0,,0.0.0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2021-04-20T15:38:18.266+08:00,,,
1,2021-04-20 15:37:12,12801044041,THREAT,spyware,2560,2021-04-20 15:37:12,172.31.99.248,104.111.146.137,,,rule1,,,ssl,vsys1,AdminNet_To_Core_Router,AdminNet,ethernet1/4,ethernet1/3,,2021-04-20 15:37:12,11403,1,60895,443,0,0,0x80003400,tcp,alert,go.microsoft.com/,Suspicious TLS Evasion Found(14978),computer-and-internet-info,informational,client-to-server,21226905,0x2000000000000000,172.16.0.0-172.31.255.255,Hong Kong,0,,1.21E+18,,,0,,,,,,,,0,0,0,0,0,,CTS-MY-CTS-HCR,,,,,0,,0,,N/A,spyware,AppThreat-8397-6642,0x0,0,4294967295,,,65cf9b30-33a9-4870-9128-05276b07df04,0,,0.0.0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2021-04-20T15:37:12.854+08:00,,,
1,2021-04-20 15:37:12,12801044041,THREAT,spyware,2560,2021-04-20 15:37:12,172.31.99.248,104.111.146.137,202.129.165.66,104.111.146.137,rule1,,,ssl,vsys1,CR_LAN,Real_Internet,ethernet1/2,ethernet1/1,,2021-04-20 15:37:12,7008,1,60895,443,18026,443,0x80403400,tcp,alert,go.microsoft.com/,Suspicious TLS Evasion Found(14978),computer-and-internet-info,informational,client-to-server,21226904,0x2000000000000000,172.16.0.0-172.31.255.255,Hong Kong,0,,1.21E+18,,,0,,,,,,,,0,0,0,0,0,,CTS-MY-CTS-HCR,,,,,0,,0,,N/A,spyware,AppThreat-8397-6642,0x0,0,4294967295,,,65cf9b30-33a9-4870-9128-05276b07df04,0,,0.0.0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2021-04-20T15:37:12.853+08:00,,,
1,2021-04-20 15:20:32,12801044041,THREAT,spyware,2560,2021-04-20 15:20:32,172.31.99.248,52.114.75.149,202.129.165.66,52.114.75.149,rule1,,,ssl,vsys1,CR_LAN,Real_Internet,ethernet1/2,ethernet1/1,,2021-04-20 15:20:32,1531,1,60741,443,41218,443,0x80403400,tcp,alert,v10.events.data.microsoft.com/,Suspicious TLS Evasion Found(14978),computer-and-internet-info,informational,client-to-server,21226368,0x2000000000000000,172.16.0.0-172.31.255.255,Netherlands,0,,1.21E+18,,,0,,,,,,,,0,0,0,0,0,,CTS-MY-CTS-HCR,,,,,0,,0,,N/A,spyware,AppThreat-8397-6642,0x0,0,4294967295,,,65cf9b30-33a9-4870-9128-05276b07df04,0,,0.0.0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2021-04-20T15:20:33.854+08:00,,,
1,2021-04-20 15:19:15,12801044041,THREAT,spyware,2560,2021-04-20 15:19:15,172.31.99.248,20.44.239.154,,,rule1,,,ssl,vsys1,AdminNet_To_Core_Router,AdminNet,ethernet1/4,ethernet1/3,,2021-04-20 15:19:15,61858,1,60731,443,0,0,0x80003400,tcp,alert,settings.data.microsoft.com/,Suspicious TLS Evasion Found(14978),computer-and-internet-info,informational,client-to-server,21226311,0x2000000000000000,172.16.0.0-172.31.255.255,Singapore,0,,1.21E+18,,,0,,,,,,,,0,0,0,0,0,,CTS-MY-CTS-HCR,,,,,0,,0,,N/A,spyware,AppThreat-8397-6642,0x0,0,4294967295,,,65cf9b30-33a9-4870-9128-05276b07df04,0,,0.0.0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2021-04-20T15:19:15.660+08:00,,,
1,2021-04-20 15:19:15,12801044041,THREAT,spyware,2560,2021-04-20 15:19:15,172.31.99.248,20.44.239.154,202.129.165.66,20.44.239.154,rule1,,,ssl,vsys1,CR_LAN,Real_Internet,ethernet1/2,ethernet1/1,,2021-04-20 15:19:15,745,1,60731,443,2209,443,0x80403400,tcp,alert,settings.data.microsoft.com/,Suspicious TLS Evasion Found(14978),computer-and-internet-info,informational,client-to-server,21226310,0x2000000000000000,172.16.0.0-172.31.255.255,Singapore,0,,1.21E+18,,,0,,,,,,,,0,0,0,0,0,,CTS-MY-CTS-HCR,,,,,0,,0,,N/A,spyware,AppThreat-8397-6642,0x0,0,4294967295,,,65cf9b30-33a9-4870-9128-05276b07df04,0,,0.0.0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2021-04-20T15:19:15.660+08:00,,,
1,2021-04-20 15:18:57,12801044041,THREAT,spyware,2560,2021-04-20 15:18:57,192.168.143.10,52.35.155.20,202.129.165.66,52.35.155.20,rule1,anonymizedUser,,ssl,vsys1,VPN-Zone,Real_Internet,tunnel.10,ethernet1/1,,2021-04-20 15:18:57,27184,1,14081,443,35593,443,0x80403400,tcp,alert,push.services.mozilla.com/,Suspicious TLS Evasion Found(14978),computer-and-internet-info,informational,client-to-server,21226301,0x2000000000000000,192.168.0.0-192.168.255.255,United States,0,,1.21E+18,,,0,,,,,,,,0,0,0,0,0,,CTS-MY-CTS-HCR,,,,,0,,0,,N/A,spyware,AppThreat-8397-6642,0x0,0,4294967295,,,65cf9b30-33a9-4870-9128-05276b07df04,0,,0.0.0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2021-04-20T15:18:58.410+08:00,,,
1,2021-04-20 15:16:30,12801044041,THREAT,spyware,2560,2021-04-20 15:16:30,172.31.99.248,104.111.207.233,,,rule1,,,web-browsing,vsys1,AdminNet_To_Core_Router,AdminNet,ethernet1/4,ethernet1/3,,2021-04-20 15:16:30,5160,1,60704,80,0,0,0x80003000,tcp,alert,tile-service.weather.microsoft.com/en-GB/livetile/preinstall?region=SG&appid=C98EA5B0842DBB9405BBF071E1DA76512D21FE36&FORM=Threshold,Suspicious HTTP Evasion Found(14984),computer-and-internet-info,informational,client-to-server,21226237,0x2000000000000000,172.16.0.0-172.31.255.255,Hong Kong,0,,1.21E+18,,,1,,,,,,,,0,0,0,0,0,,CTS-MY-CTS-HCR,,,,,0,,0,,N/A,spyware,AppThreat-8397-6642,0x0,0,4294967295,,,65cf9b30-33a9-4870-9128-05276b07df04,0,,0.0.0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2021-04-20T15:16:31.243+08:00,,,
